raw.date,day,month,year,Date,Country,President,Positive,Negative,DK-Neutral,Neutral,DK,Sum,QuestType,Type,SampleType,SampleSize,SampleMode,Question,Institute,Institute_OLD,Validation_Institute,SurveyName,Source,Notes
09.11.nov.2020,11,nov,2020,2020-11-11,Brazil,Bolsonaro,36,40,,21,3,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/rejeicao-ao-trabalho-de-bolsonaro-cresce-enquanto-aprovacao-ao-governo-cai/,
nov.2020,15,nov,2020,2020-11-15,Brazil,Bolsonaro,31,46,,21,2,100,Ot-Bom,Evaluation,,,Online,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,Atlas,Atlas,TRUE,Atlas,https://www.atlasintel.org/polls/general-release-polls,
16.19.nov.2020,19,nov,2020,2020-11-19,Brazil,Bolsonaro,41,31,,26,2,100,Ot-Bom,Evaluation,,1200,Telephone,,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-aprovacao-de-bolsonaro-vai-a-41-a-mais-alta-em-quase-2-anos/,
18.20.nov.2020,20,nov,2020,2020-11-20,Brazil,Bolsonaro,37,34,,28,2,101,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,file: Pesquisa-XP_-2020_11.pdf,
23.25.nov.2020,25,nov,2020,2020-11-25,Brazil,Bolsonaro,36,40,,19,5,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/desaprovacao-ao-trabalho-de-bolsonaro-chega-a-55-no-sudeste-recorde-na-pandemia/,
28.nov.01.dez.2020,1,dec,2020,2020-12-01,Brazil,Bolsonaro,37,"37,3",,"24,4","1,2",100,Ot-Bom,Evaluation,,2036,Telephone,"A administraŤÜo do Presidente Jair Bolsonaro estŕ sendo Ńtima, boa, regular, ruim ou p_ssima?",Parana,ParanaPesquisas,FALSE,Parana,https://www.paranapesquisas.com.br/pesquisas/pesquisa-nacional-situacao-eleitoral-para-o-executivo-federal-em-2022-e-avaliacao-da-administracao-federal-novembro-2020/,
03.dez.2020,3,dec,2020,2020-12-03,Brazil,Bolsonaro,35,37,,27,1,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-aprovacao-de-bolsonaro-despenca-de-37-para-26/,
05.08.dez.2020,8,dec,2020,2020-12-08,Brazil,Bolsonaro,35,33,32,,,68,Ot-Bom,Evaluation,,2000,,"Na sua avaliaŤÜo, o governo do presidente Jair Bolsonaro estŕ sendo:",IBOPE,Ibope/Ipec,FALSE,CNI-IBOPE,https://valor.globo.com/politica/noticia/2020/12/16/governo-bolsonaro-e-aprovado-por-35percent-e-reprovado-por-33percent-aponta-ibope.ghtml,
07.09.dez.2020,9,dec,2020,2020-12-09,Brazil,Bolsonaro,37,40,,20,3,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/desaprovacao-ao-trabalho-de-bolsonaro-chega-a-55-no-sudeste-recorde-na-pandemia/,
08.10.dez.2020,10,dec,2020,2020-12-10,Brazil,Bolsonaro,37,32,,29,2,100,Ot-Bom,Evaluation,,2016,Telephone,"Na sua opiniÜo o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Datafolha,Datafolha,TRUE,Datafolha,https://datafolha.folha.uol.com.br/opiniaopublica/2020/12/1989183-bolsonaro-mantem-aprovacao-de-37-e-32-reprovam-seu-governo.shtml,
07.09.dez.2020,15,dec,2020,2020-12-15,Brazil,Bolsonaro,38,35,,25,2,100,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
17.dez.2020,17,dec,2020,2020-12-17,Brazil,Bolsonaro,36,35,,27,1,99,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-aprovacao-de-bolsonaro-despenca-de-37-para-26/,
21.23.dez.2020,23,dec,2020,2020-12-23,Brazil,Bolsonaro,39,42,,17,2,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/desaprovacao-ao-trabalho-de-bolsonaro-chega-a-55-no-sudeste-recorde-na-pandemia/,
04.06.jan.2021,6,jan,2021,2021-01-06,Brazil,Bolsonaro,35,44,,18,3,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/desaprovacao-ao-trabalho-de-bolsonaro-chega-a-55-no-sudeste-recorde-na-pandemia/,
11.14.jan.2021,14,jan,2021,2021-01-14,Brazil,Bolsonaro,32,40,,26,2,100,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
14.jan.2021,14,jan,2021,2021-01-14,Brazil,Bolsonaro,38,34,,27,1,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-aprovacao-de-bolsonaro-despenca-de-37-para-26/,
18.20.jan.2021,20,jan,2021,2021-01-20,Brazil,Bolsonaro,35,43,,20,2,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/desaprovacao-ao-trabalho-de-bolsonaro-chega-a-55-no-sudeste-recorde-na-pandemia/,
20.21.jan.2021,21,jan,2021,2021-01-21,Brazil,Bolsonaro,31,40,,26,3,100,Ot-Bom,Evaluation,,2030,Telephone,"Na sua opiniÜo o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Datafolha,Datafolha,TRUE,Datafolha,https://datafolha.folha.uol.com.br/opiniaopublica/2021/01/1989211-aprovacao-a-bolsonaro-cai-de-37-para-31-e-reprovacao-vai-a-40.shtml,
21.jan.2021,21,jan,2021,2021-01-21,Brazil,Bolsonaro,27,45,,26,2,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/exame-ideia-aprovacao-de-bolsonaro-despenca-de-37-para-26/,
22.24.jan.2021,24,jan,2021,2021-01-24,Brazil,Bolsonaro,28,53,,19,0,100,Ot-Bom,Evaluation,,3073,Online,Como voc� avalia o governo do presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,https://www.atlasintel.org/polls/general-release-polls,
22.26.jan.2021,26,jan,2021,2021-01-26,Brazil,Bolsonaro,33,"39,6",,"25,4","1,6",100,Ot-Bom,Evaluation,,2002,Telephone,"A administraŤÜo do Presidente Jair Bolsonaro estŕ sendo Ńtima, boa, regular, ruim ou p_ssima?",Parana,ParanaPesquisas,FALSE,Parana,https://www.paranapesquisas.com.br/wp-content/uploads/2021/02/M%C3%ADdiaAvalia%C3%A7%C3%A3oFederal_Jan21.pdf,
28.jan.2021,28,jan,2021,2021-01-28,Brazil,Bolsonaro,28,42,,27,2,99,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
01.03.fev.2021,3,feb,2021,2021-02-03,Brazil,Bolsonaro,33,41,,22,4,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/desaprovacao-ao-trabalho-de-bolsonaro-chega-a-55-no-sudeste-recorde-na-pandemia/,
02.04.fev.2021,4,feb,2021,2021-02-04,Brazil,Bolsonaro,30,42,,25,3,100,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
11.fev.2021,11,feb,2021,2021-02-11,Brazil,Bolsonaro,31,43,,24,2,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame-membercenter-static.s3.us-east-2.amazonaws.com/imagens/EXAME+IDEIA+12+FEV+2021+(3).pdf,
15.17.fev.2021,17,feb,2021,2021-02-17,Brazil,Bolsonaro,31,48,,18,3,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/desaprovacao-ao-trabalho-de-bolsonaro-chega-a-55-no-sudeste-recorde-na-pandemia/,
18.20.fev.2021,20,feb,2021,2021-02-20,Brazil,Bolsonaro,33,"35,5",,"30,2","1,4",100,Ot-Bom,Evaluation,,2002,,"O (a) Sr. (a) avalia o governo do presidente Jair Bolsonaro como: Ótimo, Bom, Regular, Ruim, ou P_ssimo?",MDA,Mda,TRUE,CNT/MDA,https://www.cnt.org.br/agencia-cnt/resultados-primeira-pesquisa-cnt-2021,
23.fev.2021,23,feb,2021,2021-02-23,Brazil,Bolsonaro,31,42,,24,3,100,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
18.23.feb.2021,23,feb,2021,2021-02-23,Brazil,Bolsonaro,28,39,,,,67,Ot-Bom,Evaluation,,2000,,"Na sua avaliaŤÜo, o governo do presidente Jair Bolsonaro estŕ sendo:",IBOPE,Ibope/Ipec,FALSE,https://oglobo.globo.com/brasil/bolsonaro-aparece-com-aprovacao-abaixo-de-30-tem-evangelicos-como-principal-base-conheca-pesquisa-24908578,,
25.fev.2021,25,feb,2021,2021-02-25,Brazil,Bolsonaro,30,43,,25,2,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://obrasilianista.com.br/2021/02/26/exame-ideia-big-data-43-avaliam-o-governo-negativamente-avaliacao-positiva-soma-30/,
25.fev.01.mar.2021,1,mar,2021,2021-03-01,Brazil,Bolsonaro,34,"40,6",,"23,7","1,7",100,Ot-Bom,Evaluation,,2080,Telephone,"A administraŤÜo do Presidente Jair Bolsonaro estŕ sendo Ńtima, boa, regular, ruim ou p_ssima?",Parana,ParanaPesquisas,FALSE,Parana,http://www.paranapesquisas.com.br/wp-content/uploads/2021/03/M%C3%ADdia_AdmFederal-BR_Mar21.pdf,
01.03.mar.2021,3,mar,2021,2021-03-03,Brazil,Bolsonaro,31,47,,18,4,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/desaprovacao-ao-trabalho-de-bolsonaro-chega-a-55-no-sudeste-recorde-na-pandemia/,
08.10.mar.2021,10,mar,2021,2021-03-10,Brazil,Bolsonaro,25,57,,"18,2","0,3",100,Ot-Bom,Evaluation,,3721,Online,Como voc� avalia o governo do presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,https://www.atlasintel.org/polls/general-release-polls,
09.11.mar.2021,11,mar,2021,2021-03-11,Brazil,Bolsonaro,30,45,,24,1,100,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr(a) avalia o governo de Jair Bolsonaro at_ o momento?,IPESPE,Ipespe,TRUE,XP-IPESPE,https://conteudos.xpi.com.br/politica/pesquisas-xp-2/,
11.mar.2021,11,mar,2021,2021-03-11,Brazil,Bolsonaro,28,46,,"23,5",2,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Toledo/Piau�,
15.16.mar.2021,16,mar,2021,2021-03-16,Brazil,Bolsonaro,30,44,,24,2,100,Ot-Bom,Evaluation,,2023,Telephone,"Na sua opiniÜo o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Datafolha,Datafolha,TRUE,Datafolha,https://datafolha.folha.uol.com.br/opiniaopublica/2021/03/1989225-reprovacao-a-bolsonaro-vai-a-44-e-56-o-veem-como-lideranca-incapaz.shtml,
15.17.mar.2021,17,mar,2021,2021-03-17,Brazil,Bolsonaro,24,52,,23,1,100,Ot-Bom,Evaluation,,3500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/desaprovacao-ao-trabalho-de-bolsonaro-chega-a-55-no-sudeste-recorde-na-pandemia/,
25.mar.2021,25,mar,2021,2021-03-25,Brazil,Bolsonaro,27,49,,22,2,100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Toledo/Piau�,
29.31.mar.2021,31,mar,2021,2021-03-31,Brazil,Bolsonaro,26,53,,19,2,100,Ot-Bom,Evaluation,,3500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/rejeicao-ao-governo-segue-em-alta-mas-1-3-dos-eleitores-apoiam-bolsonaro/,
07.abr.2021,8,apr,2021,2021-04-08,Brazil,Bolsonaro,24,"51,5",,"22,3","2,2",100,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Toledo/Piau�,2021-IdeaBigData-Toledo-Abril.jpeg
12.14.abr.2021,14,apr,2021,2021-04-14,Brazil,Bolsonaro,26,55,,18,1,100,Ot-Bom,Evaluation,,3500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/56-rejeitam-governo-bolsonaro-taxa-parece-ter-atingido-o-pico/,
22.abr.2021,22,apr,2021,2021-04-22,Brazil,Bolsonaro,23,52,,19,1,95,Ot-Bom,Evaluation,,1200,Telephone,Como voc� avalia o Governo de Jair Bolsonaro at_ o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Toledo/Piau�,2021Toledo-IdeaBigData-Evolutivo - Avaliação e Aprovação do Governo Federal (07.4) (1).xlsx
26.28.abr.2021,28,apr,2021,2021-04-28,Brazil,Bolsonaro,26,51,,19,4,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/57-desaprovam-e-35-aprovam-governo-bolsonaro-taxas-ficam-estaveis/,
06.mai.2021,6,mai,2021,2021-05-06,Brazil,Bolsonaro,24,50,,24,2,100,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
06.09.mai.2021,9,may,2021,2021-05-09,Brazil,Bolsonaro,32,"52,6",,"15,3","0,6",100,Ot-Bom,Evaluation,,3828,Online,Como voc� avalia o governo do presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,https://www.atlasintel.org/polls/general-release-polls,
11.12.mai.2021,12,may,2021,2021-05-12,Brazil,Bolsonaro,24,45,,30,1,100,Ot-Bom,Evaluation,,2071,In person,"Na sua opiniÜo o presidente Jair Bolsonaro estŕ fazendo um governo Ńtimo, bom, regular, ruim ou p_ssimo?",Datafolha,Datafolha,TRUE,Datafolha,https://datafolha.folha.uol.com.br/opiniaopublica/2021/05/1989297-aprovacao-a-governo-bolsonaro-cai-de-30-para-24.shtml,
10.12.mai.2021,12,may,2021,2021-05-12,Brazil,Bolsonaro,28,51,,19,2,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/rejeicao-segue-alta-mas-aprovacao-a-bolsonaro-e-ao-governo-ensaia-reacao/,
20.mai.2021,20,mai,2021,2021-05-20,Brazil,Bolsonaro,24,50,,22,4,100,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
24.26.mai.2021,26,may,2021,2021-05-26,Brazil,Bolsonaro,28,55,,13,4,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/rejeicao-ao-governo-bolsonaro-volta-ao-recorde-de-59-aprovacao-e-de-35/,
07.09.jun.2021,9,jun,2021,2021-06-09,Brazil,Bolsonaro,30,52,,17,1,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/reprovacao-ao-governo-bolsonaro-recua-para-54-mostra-poderdata/,
10.jun.2021,10,jun,2021,2021-06-10,Brazil,Bolsonaro,27,49,,23,1,100,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
17.21.jun.2021,21,jun,2021,2021-06-21,Brazil,Bolsonaro,24,49,,26,1,100,Ot-Bom,Evaluation,,2002,,"Na sua avaliaŤÜo, o governo do presidente Jair Bolsonaro estŕ sendo:",IBOPE,Ibope/Ipec,FALSE,IPEC,https://g1.globo.com/politica/noticia/2021/06/24/aprovacao-do-governo-bolsonaro-cai-para-23percent-e-reprovacao-sobe-para-50percent-aponta-pesquisa-ipec.ghtml,
21.23.jun.2021,23,jun,2021,2021-06-23,Brazil,Bolsonaro,28,50,,19,3,100,Ot-Bom,Evaluation,,2500,Telephone-IVR,"De maneira geral, como voc� avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/para-50-bolsonaro-e-ruim-ou-pessimo-28-dizem-ser-otimo-ou-bom/,
24.jun.2021,24,jun,2021,2021-06-24,Brazil,Bolsonaro,27,52,,19,2,100,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
28.01.jul.2021,1,jul,2021,2021-07-01,Brazil,Bolsonaro,23,54,,21,3,101,Ot-Bom,Evaluation,,1248,Telephone,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/45-acham-que-bolsonaro-nao-combate-a-corrupcao-mostra-exame-ideia/,Por IDEIA
01.03.jul.2021,3,jul,2021,2021-07-03,Brazil,Bolsonaro,23,48,,28,1,100,Ot-Bom,Evaluation,,2002,?,"O (a) Sr. (a) avalia o governo do presidente Jair Bolsonaro como: Ótimo, Bom, Regular, Ruim, ou P_ssimo?",MDA,Mda,TRUE,CNT/MDA,https://monitordomercado.com.br/cma-news/8271,Por IDEIA
08.jul.2021,8,jul,2021,2021-07-08,Brazil,Bolsonaro,20,57,,22,1,100,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
12.15.jul.2021,15,jul,2021,2021-07-15,Brazil,Bolsonaro,26,51,,20,3,100,Ot-Bom,Evaluation,,1258,Telephone,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,https://exame.com/brasil/saude-de-bolsonaro-faz-com-que-avaliacao-negativa-do-governo-diminua/,Por IDEIA
19.21.jul.2021,21,jul,2021,2021-07-21,Brazil,Bolsonaro,26,56,,15,3,100,Ot-Bom,Evaluation,,2500,Telephone,"De maneira geral, como você avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/poderdata-governo-bolsonaro-e-reprovado-por-58-e-aprovado-por-34/,Por IDEIA
22.jul.2021,22,jul,2021,2021-07-22,Brazil,Bolsonaro,28,47,,22,2,99,Ot-Bom,Evaluation,,?,?,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
29.01.ago.2021,1,aug,2021,2021-08-01,Brazil,Bolsonaro,26,44,,27,3,100,Ot-Bom,Evaluation,,1500,Cotas-Personal,"Na sua avaliação, o governo do presidente Jair Bolsonaro está sendo ótimo, bom, regular, ruim ou péssimo?",Quaest,Quaest,TRUE,GENIAL + Quaest,https://www.genialinvestimentos.com.br/eleicoes/pesquisas/pdfs/genial-nas-eleicoes_pesquisa-para-presidente-2022_resultado-agosto-2021.pdf,Por IDEIA
02.04.ago.2021,4,aug,2021,2021-08-04,Brazil,Bolsonaro,29,55,,11,5,100,Ot-Bom,Evaluation,,2500,Telephone,"De maneira geral, como você avalia o trabalho do presidente Jair Bolsonaro?",DataPoder360,PoderData,FALSE,Band/PoderData,https://www.poder360.com.br/poderdata/poderdata-governo-bolsonaro-e-reprovado-por-58-e-aprovado-por-34/,Por IDEIA
03.05.ago.2021,5,aug,2021,2021-08-05,Brazil,Bolsonaro,27,48,,22,3,100,Ot-Bom,Evaluation,,1258,Telephone,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
10.12.ago.2021,12,aug,2021,2021-08-12,Brazil,Bolsonaro,28,48,,22,2,100,Ot-Bom,Evaluation,,1258,Telephone,Como você avalia o Governo de Jair Bolsonaro até o momento?,IDEIA,Ideia,TRUE,EXAME/IDEIA,Interno IDEIA,Por IDEIA
11.14.ago.2021,14,aug,2021,2021-08-14,Brazil,Bolsonaro,23,54,,20,2,99,Ot-Bom,Evaluation,,1000,?,"Como o sr. ou a sra. avalia o governo Jair Bolsonaro até o momento? Diria que está sendo:",IPESPE,Ipespe,TRUE,XP-IPESPE,,Por IDEIA
16.18.ago.2021,18,aug,2021,2021-08-18,Brazil,Bolsonaro,28,56,,13,3,100,Ot-Bom,Evaluation,,2500,Telephone,Como você avalia o trabalho do presidente Jair Bolsonaro?,DataPoder360,PoderData,FALSE,PoderData,https://www.poder360.com.br/poderdata/rejeicao-ao-governo-bolsonaro-vai-ao-recorde-de-64-diz-poderdata/,Por IDEIA
26.29.ago.2021,29,aug,2021,2021-08-29,Brazil,Bolsonaro,24,48,,26,3,101,Ot-Bom,Evaluation,,2000,Cotas-Personal,"Na sua avaliação, o governo do presidente Jair Bolsonaro está sendo ótimo, bom, regular, ruim ou péssimo?",Quaest,Quaest,TRUE,GENIAL + Quaest,,Por IDEIA
30.01.set.2021,1,sep,2021,2021-09-01,Brazil,Bolsonaro,25,55,,14,6,100,Ot-Bom,Evaluation,,2500,Telephone,Como você avalia o trabalho do presidente Jair Bolsonaro?,DataPoder360,PoderData,FALSE,PoderData,https://www.poder360.com.br/poderdata/poderdata-aprovacao-ao-governo-vai-a-minima-de-27-desaprovacao-e-de-63/,Por IDEIA
30.04.set.2021,4,sep,2021,2021-09-04,Brazil,Bolsonaro,24,61,,13,1,99,Ot-Bom,Evaluation,,3146,Online,Como você avalia o governo do presidente Jair Bolsonaro?,Atlas,Atlas,TRUE,Atlas,https://drive.google.com/drive/folders/1p6lPzJNSt1MbAOFkKHsIqJ5s3XBpn_Ja,Por IDEIA
13-15 set.2021,15,sep,2021,2021-09-15,Brazil,Bolsonaro,27,56,,14,3,100,Ot-Bom,Evaluation,,2500,Telephone,Como você avalia o trabalho do presidente Jair Bolsonaro?,DataPoder360,PoderData,FALSE,PoderData,https://www.poder360.com.br/poderdata/avaliacao-do-governo-fica-estavel-apos-7-de-setembro-62-rejeitam-e-29-aprovam/,Por IDEIA
13.15.set.2021,15,sep,2021,2021-09-15,Brazil,Bolsonaro,22,53,,24,1,100,Ot-Bom,Evaluation,,3667,In person,"Na sua avaliação, o governo do presidente Jair Bolsonaro está sendo ótimo, bom, regular, ruim ou péssimo?",Datafolha,Datafolha,TRUE,Datafolha,https://g1.globo.com/politica/noticia/2021/09/16/datafolha-53percent-reprovam-governo-bolsonaro-e-22percent-aprovam.ghtml,Por IDEIA
16.20.set.2021,20,sep,2021,2021-09-20,Brazil,Bolsonaro,22,53,,23,1,99,Ot-Bom,Evaluation,,2002,In person,"Na sua avaliação, o Governo do Presidente Jair Bolsonaro está sendo",IBOPE,Ibope/Ipec,FALSE,IPEC,https://www.ipec-inteligencia.com.br/Repository/Files/39/JOB0046-9%20-%20Release%20Inten%C3%A7%C3%A3o%20de%20voto%20e%20avalia%C3%A7%C3%A3o.pdf,Por IDEIA
22.24.set.2021,24,sep,2021,2021-09-24,Brazil,Bolsonaro,23,55,,18,4,100,Ot-Bom,Evaluation,,1000,Telephone,Como o(a) sr.(a) avalia o governo Jair Bolsonaro até o momento? Diria que está sendo:,IPESPE,Ipespe,TRUE,IPESPE,https://www.metropoles.com/brasil/ipespe-lula-lidera-todos-os-cenarios-e-bolsonaro-tem-reprovacao-recorde,Por IDEIA
27.29.set.2023,29,sep,2021,2021-09-29,Brazil,Bolsonaro,25,58,,15,2,100,Ot-Bom,Evaluation,,2500,Telephone,Como você avalia o trabalho do presidente Jair Bolsonaro?,DataPoder360,PoderData,FALSE,PoderData,https://www.poder360.com.br/poderdata/rejeicao-ao-trabalho-de-bolsonaro-vai-ao-recorde-de-58-mostra-poderdata/,Por IDEIA
